iteration,mean_reward,phase_error,altitude_error,anomaly,collision_penalty,coverage_penalty,fault_fraction,anomaly_event_fraction,actor_loss,critic_loss,entropy,approx_kl,clipfrac,explained_var,learning_rate
1,-2.2516937672186845,1.4908311645334076,0.006046118912455121,1.2497572489082813,0.0,1.0,0.0003124999930150807,0.0903125035110861,-0.0034000451610024488,4.489850997924805,1.0944842406681605,0.0039987638160320265,0.04190848214285714,0.06879724728449954,0.0005
2,-16.279760799566034,1.6495189826424417,0.005867078444143045,47.475864082574844,0.0,1.0,0.03062499943189323,0.11406250018626451,-0.0003753749919789178,1.1963873301233565,1.091306335585458,0.0005865192706031459,0.0,0.19627276105396652,0.0004954545454545455
3,-13.505580051513498,1.585999879836773,0.006011926887221457,38.436081474646926,0.0,1.0,0.022812499839346856,0.11781250033527613,-0.0034310158608215195,0.3817919628960746,1.0752446549279349,0.0036220405782972065,0.028962053571428573,0.17795944481736536,0.0004909090909090909
4,-19.695663533398697,1.53312880101078,0.006046501841527677,59.25022421218455,0.0,1.0,0.014374999678693712,0.10375000070780516,-0.0013173563805009638,1.2613642828805105,1.0752867766789027,0.0026749671403584734,0.018470982142857143,0.041803426163631086,0.0004863636363636364
5,-11.36263145997255,1.6366461266556154,0.005867897600033804,31.133653938770294,0.0,1.0,0.025937499420251697,0.1028125009033829,-0.0027023532560893466,0.34331015263284953,1.0562742369515554,0.003015995181963912,0.03136160714285714,0.17429481860229756,0.00048181818181818184
6,-3.5701487166453227,1.5555629295058304,0.006032375938303839,5.424856198951602,0.0,1.0,0.00468749989522621,0.0981250018812716,-0.002306230233183929,0.010756882200283664,1.0547470773969378,0.004351814353971609,0.03225446428571429,0.8196456428475895,0.0004772727272727273
7,-13.138348148638293,1.5624079816984826,0.005998198020892938,37.30137575790286,0.0,1.0,0.015937499643769115,0.10343750077299774,-0.00419244629197887,0.6368350914546421,1.0480743850980485,0.003939523800675358,0.043247767857142856,-0.007009546580510895,0.0004727272727272727
8,-14.10412752552944,1.6132136141128626,0.005905353868530644,40.345828115940094,0.0,1.0,0.028437499364372343,0.12062499718740582,-0.0028432111122778485,0.6954926013946533,1.0507036345345633,0.004575363247256194,0.028013392857142858,-0.02807591415307331,0.0004681818181818182
9,-7.704041479062902,1.5140181561904402,0.0060536122313688285,19.3513162471354,0.0,1.0,0.014374999678693712,0.10687500005587935,-0.0024489455823121327,0.09914632077727999,1.061673160961696,0.0027035591059497424,0.011272321428571428,-0.20693059086411392,0.00046363636363636366
10,-10.79905941549748,1.569232885818245,0.005876542835857527,29.484042674303055,0.0,1.0,0.025624999427236617,0.1028125009033829,-0.002311549921120916,0.617717216696058,1.0715604782104493,0.003828169042909784,0.031138392857142858,0.015376482739143493,0.0004590909090909091
11,-11.656266029302063,1.5981438255777238,0.00587923933967787,32.246166717261076,8.664515189593658e-05,1.0,0.023749999469146132,0.11968749738298357,-0.0014356905328375953,0.6763478313173567,1.072128394671849,0.0019904856736372625,0.009151785714285715,-0.0241529404516736,0.00045454545454545455
12,-6.803534399248167,1.5128044611762865,0.006067904601084006,16.355305088683963,0.0,1.0,0.014999999664723873,0.10625000018626451,-0.0011462372162246279,0.19276531168392727,1.0590992995670863,0.0010768389562144875,0.004575892857142857,0.21609635572380992,0.00045
13,-12.133854789400429,1.6008093782463428,0.005876381206215617,33.82331306114793,0.0,1.0,0.015312499657738954,0.09718750044703484,-0.004257088833089386,0.9413983259882246,1.0729583433696201,0.004717237908127053,0.04185267857142857,-0.1409290040677773,0.0004454545454545455
14,-20.715120784362004,1.571755123848868,0.005934225504546757,62.52429157495499,0.00010603838018141687,1.0,0.025624999427236617,0.11593749816529453,-0.005314102748941098,2.951378801890782,1.0700669152396065,0.0045809747551434805,0.05848214285714286,0.002923702243847859,0.00044090909090909093
15,-11.973765595894546,1.505385666080975,0.006034465277857025,33.60739235393703,0.0,1.0,0.015937499643769115,0.1059375002514571,-0.0014750282512977718,1.1241016047341483,1.0753150599343435,0.0019983045723555343,0.010881696428571428,0.06385708791383504,0.00043636363636363637
16,-18.705282008427066,1.6031384419278272,0.005886023763048297,55.716279953718185,3.186571120750159e-05,1.0,0.020937499532010406,0.10625000018626451,-0.0018881155643612146,2.1373212337493896,1.0688440459115165,0.0029436057400224463,0.02689732142857143,-0.04321398684513955,0.0004318181818181818
17,-11.3499636510989,1.6013948003528897,0.005997467349819669,31.199776347726583,0.0,1.0,0.019374999566935003,0.11124999937601388,-0.0016576649887221201,0.5675151458808354,1.0704345328467233,0.0032467664518792713,0.019308035714285715,0.24114577303925622,0.0004272727272727273
18,-11.33720977921207,1.502470134974545,0.0060424898118618675,31.48810412362218,0.0,1.0,0.027187499508727342,0.11312499875202775,-0.0036659534089267254,0.9861705013683864,1.066366628238133,0.003757775212371988,0.04391741071428571,0.08590221115107255,0.00042272727272727275
19,-27.945875185540082,1.6680303273476542,0.005812905447171426,86.30169677734375,0.0,1.0,0.04031249962281436,0.12624999810941517,-0.0008849129812525851,3.8933853898729596,1.0546710184642247,0.0016839501381452594,0.004129464285714286,-0.002100869813496997,0.0004181818181818182
20,-31.370636927560888,1.5541121256671373,0.006012271925589774,98.09125822782516,0.0,1.0,0.04031249973922968,0.1309374999254942,-0.0005873501832996096,2.7994296891348704,1.0497297014508928,0.0013371887816382305,0.002064732142857143,0.03873664884414285,0.00041363636363636364
21,-3.610013195688789,1.5339537143477533,0.005983829584927045,5.617589937523007,0.0,1.0,0.0034374999231658876,0.09156250325031579,-0.0018996140453964472,0.013253536181790489,1.0449037040982927,0.0023984605978642193,0.02779017857142857,-0.025748925549559543,0.0004090909090909091
22,-6.384067363456265,1.6355147397274898,0.0058477889763334364,14.5282484292984,0.0,1.0,0.006249999860301614,0.09937500162050128,-0.0014551505712526184,0.06072012750165803,1.0526521035603114,0.0019589129802105682,0.017801339285714285,-0.6224823069114533,0.0004045454545454545
23,-11.434115851825052,1.5406035864874372,0.006034381857253153,31.677000230178237,0.0,1.0,0.012187499727588147,0.10093750129453838,-0.0029766791899289405,0.15883048347064427,1.0497811385563443,0.002520324905136866,0.018247767857142858,0.03138849899216012,0.0004
24,-8.59654142818819,1.5649769830382914,0.005958666195161113,22.145060673356056,0.0,1.0,0.015937499643769115,0.10218750103376806,-0.0009316412133297749,0.1314399717109544,1.05639488697052,0.0008877927869824426,0.0008370535714285714,0.10598691549345918,0.00039545454545454546
25,-7.609418434156433,1.612464823579284,0.005861873268805587,18.693354493007064,0.0,1.0,0.01843749958788976,0.11218749894760549,-0.002824320797143238,0.1210930837052209,1.027523684501648,0.004406948121530669,0.0359375,0.07124792732068774,0.0003909090909090909
26,-5.650468557345798,1.5351277457243748,0.006070983721913177,12.420720111578703,0.0,1.0,0.006874999846331775,0.0981250018812716,-0.0015132247137704066,0.02788650659578187,1.0206581251961844,0.0011914603545197418,0.0060267857142857146,-0.03369521221371219,0.0003863636363636364
27,-15.41959592012597,1.6144852339815245,0.005893937170871042,44.7244790494442,0.0,1.0,0.028749999357387424,0.11374999862164259,-0.001383448112756014,0.7466130290712629,1.0233436584472657,0.0020579714560881256,0.017299107142857144,0.01965344502343791,0.00038181818181818184
28,-2.5427838421264384,1.543643757435654,0.005907961173911501,2.04043161123991,0.0,1.0,0.00437499990221113,0.10531250038184226,-0.0020283111105007783,0.006900981461097087,1.0135190265519278,0.003170534479431808,0.019196428571428573,0.7262883595219156,0.0003772727272727273
29,-12.675246885234019,1.5195712941686352,0.006071681300206972,35.89297869801521,0.0,1.0,0.019999999552965164,0.10437500057742,-0.0015755127649754285,0.7753809724535261,0.9944955042430332,0.0023053894750773908,0.011383928571428571,0.11702252537276059,0.00037272727272727273
30,-8.883309466985855,1.6147778108508744,0.005855871703891751,22.940607354044914,0.0,1.0,0.012499999720603228,0.09906250098720193,-0.0029771963533546243,0.208436438867024,0.9568706853049141,0.003617196124313133,0.03666294642857143,0.1538469220311981,0.00036818181818181817
31,-7.398553602550192,1.538377386776775,0.005954105263596067,18.250599838793278,0.0,1.0,0.011562499741557986,0.10999999940395355,-0.002771385878856693,0.23976339272090366,0.9575039182390486,0.0033795149198600225,0.03080357142857143,0.11256344697537735,0.0003636363636363636
32,-7.33529584211543,1.5294864325289055,0.00606599111947801,18.064064076170325,0.0,1.0,0.01749999960884452,0.1074999999254942,-0.001323153151731406,0.22016087089266095,0.9630079558917455,0.0020270156108641198,0.004854910714285714,0.14136361382980756,0.00035909090909090906
33,-16.16379290876189,1.597043124165156,0.005890133439107729,47.27536737918854,0.0,1.0,0.029062499525025487,0.1131249989848584,-0.0005809930419283254,1.1320475476128715,0.9518236024039132,0.001052702870219946,0.005357142857142857,-0.023007259509369327,0.00035454545454545455
34,-14.714735048812821,1.5407740697024663,0.0060311239775245416,42.632461277768016,0.0,1.0,0.031249999767169356,0.11937500070780516,-0.001367395677204643,0.7740281752177647,0.984992378098624,0.0016565885860472917,0.011439732142857142,0.20528060221567246,0.00035000000000000005
35,-14.9816267661353,1.5238929075774872,0.006000717336079933,43.56979748047888,0.0,1.0,0.01374999969266355,0.09562500240281224,-0.0021439140063843555,1.2554102557046072,0.9969508443559919,0.0020120929660541673,0.005078125,0.04611179843739144,0.0003454545454545455
36,-12.495626726590233,1.6182915837830167,0.005866994741531302,34.96961538679898,0.0,1.0,0.02218749950407073,0.11281249858438969,-0.0006600382604769298,0.5295656783240182,0.9842349120548793,0.0008332180391464914,0.0,0.034619532146430654,0.00034090909090909094
37,-6.049661398201977,1.5382292465723417,0.006053535246820195,13.756325410678983,0.0,1.0,0.011874999734573066,0.10562500031664968,-0.0012832060855414186,0.0951513192483357,0.962727403640747,0.002063247810916177,0.008649553571428572,0.32100374786928043,0.0003363636363636364
38,-11.080144554209117,1.5573034907257373,0.005941174264787686,30.45706464536488,0.0,1.0,0.01374999969266355,0.09906250168569386,-0.0007849302076335464,0.7558809314455305,0.9755342755998884,0.0019348943240142294,0.0109375,0.02296469900667053,0.0003318181818181818
39,-14.085450044117307,1.617671544508027,0.005849617518026887,40.27894562482834,0.0,1.0,0.01812499959487468,0.10687500005587935,-0.0037888137357575554,0.716224183355059,0.9614135912486486,0.004950680221164865,0.05385044642857143,0.029136378962983156,0.00032727272727272726
40,-5.510510243514214,1.5135906125608833,0.006057196784014337,12.043827336281538,0.0,1.0,0.006874999846331775,0.09843750181607902,-0.0031961188319006135,0.05749166863305228,0.9830726964133126,0.003314145710984511,0.026450892857142857,0.17956339580514002,0.00032272727272727276
41,-14.412023064244014,1.5722734683070398,0.005894735569774991,41.51077384874225,0.0,1.0,0.019999999611172825,0.10062500135973096,-0.002278182254771569,1.4061641556876046,1.0087268914495195,0.002007472199121756,0.014787946428571428,-0.03947466083990281,0.0003181818181818182
42,-16.024697986272177,1.6233380236076167,0.0058840440845880524,46.719447940588,0.0,1.0,0.024687499448191375,0.12281249673105776,-0.0028500413655170374,0.9249824353626797,1.006023018700736,0.0036202316771128348,0.036383928571428574,0.028253697424012403,0.00031363636363636365
43,-5.683142468100497,1.4947995476582874,0.006053680062563599,12.667954472824931,0.0,1.0,0.010624999762512743,0.10062500135973096,5.1110946307224886e-05,0.04668062616671834,1.0242432934897288,0.0007392289216763206,0.0004464285714285714,0.21814318568518387,0.0003090909090909091
44,-22.064699991558328,1.5645617226404758,0.005868331830302393,67.04014979116619,0.0,1.0,0.03187499946216121,0.11562499986030161,-0.0017944229966295616,3.3234923158373153,1.012190992491586,0.0022768896971164005,0.01328125,0.023706954522350054,0.0003045454545454546
45,-12.24110681200183,1.6353245935937732,0.005934069656877471,34.05860342271626,0.0,1.0,0.02624999947147444,0.12218749849125743,-0.0019280491928969112,0.5604000977107457,1.0307146992002214,0.0026216531970671246,0.02193080357142857,0.07291114339945892,0.00030000000000000003
46,-9.016780264779051,1.4644496550880377,0.006037413865274616,23.875347331166267,0.0,1.0,0.01343749969964847,0.10343750077299774,-0.0020173253025859593,0.3994755106312888,1.004059328351702,0.002756190303313945,0.015345982142857142,0.08403548641984626,0.00029545454545454547
47,-13.480588853977917,1.591248285677566,0.005854933185390423,38.33205473423004,0.0,1.0,0.02968749951105565,0.10531250038184226,-0.0013007276758019413,0.9733783398355756,0.9483846102442061,0.0015857949952727982,0.0060267857142857146,0.010875530696522029,0.0002909090909090909
48,-11.435102055736365,1.6472391954866752,0.005970237148137562,31.33087081462145,0.0,1.0,0.023749999469146132,0.1190624984446913,-0.0010570969632161516,0.5795834064483643,0.9514304637908936,0.001091381870875401,0.0015625,0.10437237604374672,0.00028636363636363636
49,-12.413446242765279,1.4456514784555554,0.006021569805713862,35.260889798402786,0.0,1.0,0.024687499448191375,0.1059375002514571,-0.002076568075322679,0.9170004657336643,0.9080892528806414,0.0024277648356344017,0.018080357142857145,0.05510186425322272,0.0002818181818181818
50,-5.523264267900065,1.6310986107789176,0.00584615202377049,11.672795843333006,0.0,1.0,0.010312499769497663,0.08656250173225999,-0.0012158771843782494,0.08705651206629617,0.8407447814941407,0.0012251680517303093,0.00703125,0.3456677734082736,0.00027727272727272724
51,-7.676038939008045,1.5786724258850782,0.006046635971439301,19.029351184144616,0.0,1.0,0.010624999762512743,0.11062499927356839,-0.0018678197437631233,0.21372925341129304,0.8602754678045,0.0014184895304164716,0.009151785714285715,0.09801781054143888,0.00027272727272727274
