iteration,mean_reward,phase_error,altitude_error,anomaly,collision_penalty,coverage_penalty,fault_fraction,anomaly_event_fraction,actor_loss,critic_loss,entropy,approx_kl,clipfrac,explained_var,learning_rate
1,-0.3762651914730668,0.230902482247546,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008033310240578084,4.646836394355411,1.0975546893619357,0.0010648214291515096,0.0,0.21876814239141618,0.0003
2,-0.6536368206143379,0.4181687375860783,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018639950153772674,4.574161120823452,1.095074523062933,0.0014945618375869735,0.0,-0.4224263323309494,0.00029797979797979794
3,-0.6592330469284207,0.4240416274970588,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018449737468645687,1.8640169416155135,1.0835218883696056,0.0012242041051476484,0.0,0.0875407628406295,0.00029595959595959595
4,-0.3637303370051086,0.22615469031189353,0.0,0.0,0.0,0.0,0.0,0.0,0.00011126265218037934,0.9231934064910525,1.071284640403021,0.0003325105423019046,0.0,0.4349663379764609,0.0002939393939393939
5,-0.5163039732724428,0.32881369005776245,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007815525334860597,1.7210184278942289,1.082162925175258,0.0004192319576672855,0.0,0.038093646544855364,0.0002919191919191919
6,-0.49274178221821785,0.31241028696855744,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036435017717026527,1.00289705821446,1.0844243481045677,0.0007985180598639307,0.0,-0.08689726333746184,0.0002898989898989899
7,-0.4092334136366844,0.25591265624602116,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014342953051839556,1.201570056733631,1.0909804162524996,0.0009114943178636688,0.0,-0.09761774385593713,0.00028787878787878786
8,-0.6432999335229397,0.41153405192296505,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010564136097118968,3.1249487740652904,1.0961798372722806,4.5978469729778314e-05,0.0,-0.02899583932561489,0.0002858585858585858
9,-0.4820765657350421,0.30383943803851987,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011167331665222133,0.7201449672381083,1.0945041974385579,0.00047067316093792516,0.0,0.06974846822369674,0.00028383838383838384
10,-0.5287456922233105,0.33531906405505885,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007538740035323869,2.1747646104721796,1.0941713140124367,0.0006670937928858967,0.0,-0.11095115149363988,0.0002818181818181818
11,-0.7963539380580187,0.5149900216340215,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010568783424484234,3.9194955371675038,1.091818060193743,0.0005997789890638419,0.0,0.0021146187796692306,0.00027979797979797976
12,-0.4472207704093307,0.28006238122836236,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024551137660940486,0.4245271555015019,1.0870354516165597,0.0005690871261148935,0.0,0.097055387570808,0.0002777777777777778
13,-0.5790502531453967,0.3663638109139536,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006437540896946476,2.0314768439247493,1.0870008922758556,0.0011459832423410955,0.0,-0.02590908179585405,0.00027575757575757574
14,-0.7158845141530037,0.4615173502708561,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001063684799841472,3.0201693943568637,1.080336332321167,0.0005943817252825413,0.0,-0.006961599034151167,0.0002737373737373737
15,-0.36038901819847524,0.22003258831368153,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022062773461497965,0.5870135199455988,1.0839272056307112,0.00029011186589265154,0.0,0.24357347779892125,0.0002717171717171717
